0.06	3.02
0.10	2.60
0.15	2.33
0.20	2.02
0.26	1.89
0.31	1.81
0.36	1.84
0.36	1.89
0.41	1.96
0.47	2.03
0.52	2.03
0.56	2.08
0.62	2.25
0.67	2.45
0.72	2.58
0.77	2.98
0.82	3.52
0.88	4.19
0.93	4.61
0.97	4.88
1.03	4.89
1.08	4.30
1.13	2.99
1.18	2.15
1.24	1.87
1.28	1.61
1.33	1.42
1.39	1.28
1.44	1.18
1.49	0.99
1.54	0.82
1.59	0.77
1.65	0.70
1.70	0.70
1.75	0.70
1.79	0.65
1.85	0.58
1.90	0.55
1.95	0.53
2.00	0.51
2.05	0.49
2.10	0.48
2.15	0.47
2.21	0.47
2.25	0.47
2.31	0.48
2.36	0.49
2.41	0.51
2.46	0.53
2.51	0.53
2.56	0.54
2.62	0.56
2.67	0.64
2.72	0.69
2.77	0.73
2.82	0.79
2.87	0.85
2.92	0.92
2.98	1.01
3.02	1.16
3.02	1.31
3.08	1.48
3.13	1.67
3.18	1.67
3.23	1.90
3.28	2.27
3.33	2.99
3.38	3.88
3.44	4.88
3.48	5.87
3.54	7.13
3.58	8.53
3.64	9.31
3.69	9.21
3.74	8.10
3.79	6.12
3.84	4.67
3.90	4.07
3.94	3.24
4.00	2.58
4.04	2.18
4.09	1.95
4.15	1.82
4.20	1.79
4.25	1.84
4.30	1.95
4.36	2.11
4.41	2.37
4.46	2.72
4.50	3.22
4.55	3.95
4.61	4.81
4.66	5.28
4.71	4.87
4.76	3.88
4.81	3.04
4.87	2.37
4.92	1.78
4.96	1.45
5.01	1.21
5.07	1.05
5.12	0.94
5.17	0.86
5.22	0.78
5.28	0.70
5.33	0.65
5.38	0.59
5.42	0.56
5.47	0.54
5.53	0.52
5.58	0.51
5.63	0.49
5.68	0.49
5.74	0.49
5.74	0.49
5.79	0.49
5.83	0.50
5.88	0.50
5.93	0.51
5.99	0.52
6.04	0.53
6.09	0.56
6.14	0.59
6.20	0.63
6.25	0.66
6.29	0.70
6.34	0.77
6.39	0.86
6.45	0.96
6.50	1.09
6.55	1.26
6.60	1.44
6.65	1.70
6.70	2.09
6.75	2.60
6.80	3.23
6.86	4.00
6.91	5.31
6.96	6.68
7.01	7.77
7.06	7.57
7.11	6.53
7.16	5.13
7.21	3.98
7.26	3.49
7.32	2.75
7.37	2.21
7.42	2.06
7.46	1.81
7.51	1.75
7.57	1.76
7.62	1.88
7.67	2.13
7.72	2.46
7.77	2.58
7.83	3.44
7.88	4.85
7.92	4.96
7.97	5.04
8.03	5.03
8.08	3.92
8.13	2.81
8.18	2.15
8.23	1.74
8.28	1.42
8.33	1.17
8.38	1.02
8.44	0.89
8.44	0.79
8.48	0.72
8.54	0.67
8.59	0.67
8.64	0.62
8.69	0.58
8.74	0.54
8.79	0.49
8.84	0.47
8.89	0.47
8.95	0.47
8.99	0.49
9.04	0.50
9.10	0.51
9.14	0.53
9.20	0.56
9.25	0.56
9.30	0.59
9.35	0.63
9.40	0.67
9.46	0.73
9.51	0.80
9.55	0.90
9.61	1.01
9.65	1.18
9.71	1.39
9.76	1.67
9.81	2.06
9.86	2.55
9.91	3.28
9.94	3.75
9.94	3.73
9.94	3.56
9.94	3.50
9.94	3.52
9.94	3.65
9.94	3.81
9.94	4.13
9.94	4.59
9.94	5.11
9.94	5.41
9.94	5.63
9.94	5.74
9.94	5.89
9.94	6.11
9.94	6.20
9.94	6.29
9.94	6.39
9.94	6.47
9.94	6.54
9.94	6.59
9.94	6.55
9.94	6.60
9.94	6.68
9.94	6.64
9.94	6.51
9.94	6.46
9.94	6.46
9.94	6.45
9.94	6.37
9.94	6.43
9.94	6.57
9.94	6.72
9.94	6.83
9.94	6.88
9.94	6.90
9.94	6.87
9.94	6.84
9.94	6.88
9.94	6.97
9.94	6.92
9.94	6.97
9.94	7.12
9.94	6.38
9.94	5.09
9.94	5.79
9.94	4.75
9.94	3.92
9.94	3.77
9.94	3.68
9.94	3.83
9.94	3.71
9.94	3.21
9.94	6.70
9.94	6.87
9.94	7.30
9.94	7.57
9.94	7.84
9.94	8.14
9.94	8.28
9.94	8.27
9.94	8.17
9.94	8.04
9.94	7.95
9.94	7.84
9.94	7.88
9.94	8.02
9.94	8.12
9.94	8.26
9.94	8.49
9.94	8.71
9.94	8.77
9.94	8.64
9.94	8.25
9.94	7.88
9.94	7.42
9.94	7.00
9.94	6.63
9.94	6.30
9.94	6.08
9.94	6.08
9.94	6.00
9.94	6.01
9.94	5.99
9.94	6.09
9.94	6.24
9.94	6.33
9.94	6.37
9.94	6.33
9.94	6.28
9.94	6.21
9.94	6.23
9.94	6.18
9.94	6.18
9.94	6.21
9.94	6.28
9.94	6.38
9.94	6.42
9.94	6.49
9.94	6.54
9.94	6.55
9.94	6.68
